stock,date,tradeNumber,price,stopLoss,profitTarget,action
TTWO,2021-05-19 00:00:00,1.0,179.35000610351562,165.18999481201172,214.08502578735352,buy
ADI,2021-05-20 00:00:00,1.0,156.76206970214844,158.6780029296875,188.7416015625,buy
AVGO,2021-05-20 00:00:00,1.0,442.3414611816406,419.1400146484375,500.34507751464844,buy
FFIV,2021-05-20 00:00:00,1.0,185.05999755859375,179.77666219075522,209.46834309895834,buy
KLAC,2021-05-20 00:00:00,1.0,310.72442626953125,300.00341237386067,365.55273818969727,buy
MCHP,2021-05-20 00:00:00,1.0,74.8670654296875,70.65250015258789,86.85105514526367,buy
NCLH,2021-05-20 00:00:00,1.0,29.06999969482422,28.09000015258789,31.51999855041504,buy
SNPS,2021-05-20 00:00:00,1.0,244.7100067138672,225.02000427246094,293.9350128173828,buy
TXN,2021-05-20 00:00:00,1.0,181.93946838378906,181.50715438842775,204.060542678833,buy
ZBRA,2021-05-20 00:00:00,1.0,493.8800048828125,455.7099914550781,589.3050384521484,buy
LLY,2021-05-20 00:00:00,1.0,197.42001342773438,178.5800018310547,194.55606842041016,sell
ALGN,2021-05-21 00:00:00,1.0,591.75,574.0599975585938,774.5224761962891,buy
AMAT,2021-05-21 00:00:00,1.0,127.76396179199219,123.77254161834716,156.67788553237915,buy
BA,2021-05-21 00:00:00,1.0,234.82000732421875,219.07000732421875,274.19500732421875,buy
DRI,2021-05-21 00:00:00,1.0,136.5283966064453,132.6809902191162,143.34623432159424,buy
LRCX,2021-05-21 00:00:00,1.0,608.0814208984375,588.5441925048829,696.9602279663086,buy
LVS,2021-05-21 00:00:00,2.0,57.720001220703125,54.83400115966796,64.93500137329103,buy
LW,2021-05-21 00:00:00,1.0,79.3231201171875,75.81999969482422,88.0809211730957,buy
MU,2021-05-21 00:00:00,1.0,80.41159057617188,76.87366892496745,92.47571182250977,buy
NVDA,2021-05-21 00:00:00,1.0,149.81285095214844,134.58999633789062,187.86998748779297,buy
PTC,2021-05-21 00:00:00,1.0,130.77000427246094,123.05999755859375,150.0450210571289,buy
RMD,2021-05-21 00:00:00,1.0,201.16477966308594,187.08999633789062,236.35173797607422,buy
TDG,2021-05-21 00:00:00,1.0,601.0,570.9499999999999,676.1250000000002,buy
TER,2021-05-21 00:00:00,1.0,124.48238372802734,117.4494202931722,147.75099277496338,buy
F,2021-05-21 00:00:00,2.0,13.195374488830566,11.140000343322754,13.171478748321533,sell
ADBE,2021-05-24 00:00:00,1.0,497.8299865722656,468.5,571.1549530029297,buy
ADSK,2021-05-24 00:00:00,1.0,287.4800109863281,269.53333536783856,324.22667439778644,buy
AES,2021-05-24 00:00:00,1.0,25.205551147460938,24.1299991607666,27.894431114196777,buy
APH,2021-05-24 00:00:00,1.0,66.45948791503906,64.12999725341797,72.2832145690918,buy
APTV,2021-05-24 00:00:00,2.0,141.4600067138672,133.4499969482422,161.4850311279297,buy
BKNG,2021-05-24 00:00:00,1.0,2348.47998046875,2161.780029296875,2815.2298583984375,buy
CDNS,2021-05-24 00:00:00,1.0,126.33000183105469,118.11000061035156,146.8800048828125,buy
FISV,2021-05-24 00:00:00,1.0,115.86000061035156,111.41000366210938,126.98499298095703,buy
FTV,2021-05-24 00:00:00,1.0,71.67768859863281,68.67299957275391,81.68594360351562,buy
GM,2021-05-24 00:00:00,1.0,56.599998474121094,53.76999855041504,63.67499828338623,buy
GNRC,2021-05-24 00:00:00,1.0,310.6400146484375,286.82000732421875,370.1900329589844,buy
IR,2021-05-24 00:00:00,1.0,49.55079650878906,46.7599983215332,56.52779197692871,buy
MGM,2021-05-24 00:00:00,1.0,41.72796630859375,36.65999984741211,54.39788246154785,buy
MTCH,2021-05-24 00:00:00,1.0,147.3000030517578,134.01875381469728,172.71563148498535,buy
PYPL,2021-05-24 00:00:00,1.0,257.1700134277344,250.6009979248047,310.48254648844403,buy
QRVO,2021-05-24 00:00:00,1.0,178.6300048828125,171.62000528971353,215.77832794189453,buy
SWKS,2021-05-24 00:00:00,1.0,167.0889129638672,159.77000427246094,185.3861846923828,buy
VTR,2021-05-24 00:00:00,1.0,53.4429817199707,52.040000915527344,56.9504337310791,buy
WELL,2021-05-24 00:00:00,1.0,73.06344604492188,70.73999786376953,78.87206649780273,buy
ABT,2021-05-25 00:00:00,1.0,116.6195068359375,115.16000366210938,120.26826477050781,buy
EL,2021-05-25 00:00:00,1.0,303.01995849609375,293.1699981689453,346.1282730102539,buy
EXPE,2021-05-25 00:00:00,1.0,173.05999755859375,161.6449966430664,197.97501373291016,buy
HLT,2021-05-25 00:00:00,1.0,123.80000305175781,119.11000061035156,139.46250915527344,buy
KEYS,2021-05-25 00:00:00,1.0,139.97999572753906,132.9809959411621,157.4774951934815,buy
MAR,2021-05-25 00:00:00,1.0,142.7899932861328,136.33999633789062,158.91498565673828,buy
MNST,2021-05-25 00:00:00,1.0,93.02999877929688,88.92425003051758,101.5268669128418,buy
MSFT,2021-05-25 00:00:00,1.0,250.26275634765625,238.07000732421875,280.74462890625,buy
TFX,2021-05-25 00:00:00,1.0,404.4008483886719,384.18333943684894,428.6088155110677,buy
TRMB,2021-05-25 00:00:00,1.0,78.29000091552734,73.41999816894531,90.46500778198242,buy
CTLT,2021-05-26 00:00:00,1.0,104.29000091552734,98.88000106811523,117.16749572753906,buy
DIS,2021-05-26 00:00:00,2.0,176.47000122070312,170.07757208687917,195.40606825692313,buy
GE,2021-05-26 00:00:00,1.0,106.84563446044922,101.88000106811523,120.5191593170166,buy
TSLA,2021-05-26 00:00:00,1.0,619.1300048828125,546.97998046875,799.5050659179688,buy
WAB,2021-05-26 00:00:00,1.0,81.06710815429688,76.6150016784668,95.78717613220215,buy
ABT,2021-05-26 00:00:00,1.0,114.99430847167969,115.16000366210938,120.26826477050781,sell
NCLH,2021-05-26 00:00:00,1.0,31.690000534057617,28.09000015258789,31.51999855041504,sell
COO,2021-05-27 00:00:00,1.0,395.0113525390625,378.94000244140625,435.1897277832031,buy
LUV,2021-05-27 00:00:00,1.0,61.72999954223633,59.290000915527344,67.82999610900879,buy
SBUX,2021-05-27 00:00:00,1.0,112.01771545410156,107.15153198242187,122.35255813598633,buy
BIO,2021-05-28 00:00:00,1.0,602.3699951171875,580.010009765625,658.2699584960938,buy
FLT,2021-05-28 00:00:00,1.0,274.44000244140625,266.6600036621094,290.8624801635742,buy
ICE,2021-05-28 00:00:00,1.0,111.64057159423828,111.95999908447266,110.84200286865234,buy
HAS,2021-06-01 00:00:00,1.0,94.24736785888672,92.75,97.99078750610352,buy
HBI,2021-06-01 00:00:00,1.0,19.37511444091797,18.760000228881836,20.31596040725708,buy
HST,2021-06-01 00:00:00,1.0,17.64325523376465,16.440000534057617,20.651391983032227,buy
LEN,2021-06-01 00:00:00,1.0,97.61714172363281,92.73628463745116,109.81928443908694,buy
ROK,2021-06-01 00:00:00,1.0,265.00469970703125,253.3699951171875,294.0914611816406,buy
TDY,2021-06-01 00:00:00,1.0,429.07000732421875,408.61630004882807,486.1962524414063,buy
UA,2021-06-01 00:00:00,1.0,19.6299991607666,17.790000915527344,24.229994773864746,buy
UAA,2021-06-01 00:00:00,1.0,23.049999237060547,21.100000381469727,27.924996376037598,buy
ICE,2021-06-01 00:00:00,1.0,108.60427856445312,111.95999908447266,110.84200286865234,sell
ATO,2021-06-02 00:00:00,1.0,98.48348236083984,96.83999633789062,102.59219741821289,buy
CPB,2021-06-02 00:00:00,2.0,48.019737243652344,47.79999923706055,48.569082260131836,buy
CTVA,2021-06-02 00:00:00,1.0,45.264488220214844,43.0012638092041,50.92254924774171,buy
HIG,2021-06-02 00:00:00,1.0,64.44947052001953,64.52999877929688,64.24814987182617,buy
PCAR,2021-06-02 00:00:00,2.0,89.67286682128906,85.18922348022461,100.8819751739502,buy
PH,2021-06-02 00:00:00,1.0,307.4383544921875,292.0664367675781,345.86814880371094,buy
WU,2021-06-02 00:00:00,1.0,23.848464965820312,24.170000076293945,23.04462718963623,buy
OXY,2021-06-02 00:00:00,2.0,29.129241943359375,24.49089159965515,29.354447007179264,sell
CAH,2021-06-03 00:00:00,1.0,54.348445892333984,54.77000045776367,53.294559478759766,buy
ICE,2021-06-03 00:00:00,2.0,110.3746337890625,109.3052998860677,135.92286682128906,buy
CPB,2021-06-03 00:00:00,2.0,47.787662506103516,47.79999923706055,48.569082260131836,sell
FOXA,2021-06-03 00:00:00,1.0,36.174163818359375,36.47249984741211,41.547916412353516,sell
HIG,2021-06-03 00:00:00,1.0,64.55769348144531,64.52999877929688,64.24814987182617,sell
LUV,2021-06-03 00:00:00,1.0,58.2599983215332,59.290000915527344,67.82999610900879,sell
WU,2021-06-03 00:00:00,1.0,23.962940216064453,24.170000076293945,23.04462718963623,sell
JKHY,2021-06-04 00:00:00,1.0,156.47633361816406,151.8699951171875,167.99217987060547,buy
MA,2021-06-04 00:00:00,1.0,364.1440734863281,361.7300109863281,370.1792297363281,buy
CAH,2021-06-04 00:00:00,1.0,54.55099105834961,54.77000045776367,53.294559478759766,sell
AAPL,2021-06-07 00:00:00,1.0,125.36872100830078,123.12999725341797,130.9655303955078,buy
BBY,2021-06-07 00:00:00,1.0,113.84700775146484,114.73999786376953,111.61453247070312,buy
CHRW,2021-06-07 00:00:00,1.0,96.42228698730469,94.3499984741211,101.60300827026367,buy
KMX,2021-06-07 00:00:00,1.0,114.55999755859375,112.62999725341797,119.3849983215332,buy
STE,2021-06-07 00:00:00,1.0,192.72097778320312,188.10000610351562,204.27340698242188,buy
BIIB,2021-06-07 00:00:00,1.0,395.8500061035156,257.0299987792969,321.00999450683594,sell
BIO,2021-06-07 00:00:00,1.0,579.5800170898438,580.010009765625,658.2699584960938,sell
COO,2021-06-07 00:00:00,1.0,374.34442138671875,378.94000244140625,435.1897277832031,sell
FISV,2021-06-07 00:00:00,1.0,109.66000366210938,111.41000366210938,126.98499298095703,sell
HAS,2021-06-07 00:00:00,1.0,92.74003601074219,92.75,97.99078750610352,sell
ABC,2021-06-08 00:00:00,1.0,116.6575698852539,112.95117177963257,132.9156677722931,buy
AMZN,2021-06-08 00:00:00,1.0,3264.110107421875,3172.199951171875,3493.885498046875,buy
CDW,2021-06-08 00:00:00,1.0,165.2283935546875,165.36000061035156,164.89937591552734,buy
NVR,2021-06-08 00:00:00,1.0,4838.1298828125,4696.1201171875,5193.154296875,buy
BBY,2021-06-08 00:00:00,1.0,114.93589782714844,114.73999786376953,111.61453247070312,sell
GM,2021-06-08 00:00:00,1.0,63.91999816894531,53.76999855041504,63.67499828338623,sell
ILMN,2021-06-08 00:00:00,1.0,433.8699951171875,368.07000732421875,432.0849304199219,sell
AAP,2021-06-09 00:00:00,1.0,192.85890197753906,190.35797843933105,216.63903522491455,buy
BAX,2021-06-09 00:00:00,1.0,81.47990417480469,80.26000213623047,84.52965927124023,buy
D,2021-06-09 00:00:00,1.0,74.58818054199219,75.27999877929688,72.85863494873047,buy
CDW,2021-06-09 00:00:00,1.0,164.56344604492188,165.36000061035156,164.89937591552734,sell
EBAY,2021-06-09 00:00:00,1.0,65.36811828613281,58.060001373291016,65.31011390686035,sell
MA,2021-06-09 00:00:00,1.0,361.4678649902344,361.7300109863281,370.1792297363281,sell
AMGN,2021-06-10 00:00:00,1.0,238.69749450683594,232.94000244140625,253.09122467041016,buy
BIO,2021-06-10 00:00:00,2.0,602.969970703125,575.0,672.8948974609375,buy
FOXA,2021-06-10 00:00:00,2.0,37.013816833496094,35.16312599182129,41.640543937683105,buy
SYK,2021-06-10 00:00:00,1.0,254.1331787109375,246.00999450683594,274.4411392211914,buy
D,2021-06-10 00:00:00,1.0,75.51443481445312,75.27999877929688,72.85863494873047,sell
HBAN,2021-06-10 00:00:00,1.0,13.923319816589355,14.300000190734863,16.51046133041382,sell
LEN,2021-06-10 00:00:00,1.0,90.32310485839844,92.73628463745116,109.81928443908694,sell
NVR,2021-06-10 00:00:00,1.0,4602.93994140625,4696.1201171875,5193.154296875,sell
UAA,2021-06-10 00:00:00,1.0,21.06999969482422,21.100000381469727,27.924996376037598,sell
ACN,2021-06-11 00:00:00,1.0,282.0616149902344,277.3800048828125,293.76564025878906,buy
FOX,2021-06-11 00:00:00,1.0,35.72136306762695,34.775001525878906,38.08726692199707,buy
NWSA,2021-06-11 00:00:00,1.0,26.590768814086914,25.360000610351562,29.667689323425293,buy
VFC,2021-06-11 00:00:00,1.0,80.25609588623047,76.41000366210938,89.8713264465332,buy
CMI,2021-06-11 00:00:00,1.0,245.29139709472656,249.90499877929688,278.9244079589844,sell
ECL,2021-06-14 00:00:00,1.0,211.6373748779297,204.81275672912597,240.12251949310306,buy
PEG,2021-06-14 00:00:00,1.0,60.37120819091797,60.099998474121094,61.049232482910156,buy
TSCO,2021-06-14 00:00:00,1.0,181.4674072265625,172.39403686523437,204.1508331298828,buy
LVS,2021-06-14 00:00:00,2.0,54.150001525878906,54.83400115966796,64.93500137329103,sell
VTR,2021-06-14 00:00:00,1.0,57.11434555053711,52.040000915527344,56.9504337310791,sell
WELL,2021-06-14 00:00:00,1.0,79.47337341308594,70.73999786376953,78.87206649780273,sell
T,2021-06-15 00:00:00,1.0,20.5827579498291,21.873111724853516,17.356873512268066,buy
TPR,2021-06-15 00:00:00,1.0,42.7436637878418,42.790000915527344,42.62782096862793,buy
TDG,2021-06-15 00:00:00,1.0,676.5,570.9499999999999,676.1250000000002,sell
MDT,2021-06-16 00:00:00,1.0,122.2709732055664,119.20580787658692,134.809832572937,buy
PEG,2021-06-16 00:00:00,1.0,59.775699615478516,60.099998474121094,61.049232482910156,sell
T,2021-06-16 00:00:00,1.0,20.4281063079834,21.873111724853516,17.356873512268066,sell
TPR,2021-06-16 00:00:00,1.0,42.45903396606445,42.790000915527344,42.62782096862793,sell
COO,2021-06-17 00:00:00,2.0,381.82330322265625,369.239990234375,413.2815856933594,buy
DHR,2021-06-17 00:00:00,1.0,256.3106994628906,238.32000732421875,301.2874298095703,buy
GPS,2021-06-17 00:00:00,1.0,31.55559730529785,30.19890875816345,35.90235722064972,buy
HUM,2021-06-17 00:00:00,1.0,426.1017761230469,411.3599853515625,462.9562530517578,buy
MAS,2021-06-17 00:00:00,1.0,58.386810302734375,58.5,58.10383605957031,buy
ORLY,2021-06-17 00:00:00,1.0,537.5399780273438,519.3200073242188,583.0899047851562,buy
AAPL,2021-06-17 00:00:00,1.0,131.23385620117188,123.12999725341797,130.9655303955078,sell
ALK,2021-06-17 00:00:00,1.0,62.63999938964844,63.63999938964844,91.7449951171875,sell
CHRW,2021-06-17 00:00:00,1.0,92.96849822998047,94.3499984741211,101.60300827026367,sell
DRI,2021-06-17 00:00:00,1.0,127.94446563720703,132.6809902191162,143.34623432159424,sell
FLT,2021-06-17 00:00:00,1.0,263.0,266.6600036621094,290.8624801635742,sell
GNRC,2021-06-17 00:00:00,1.0,378.94000244140625,286.82000732421875,370.1900329589844,sell
HBI,2021-06-17 00:00:00,1.0,18.117877960205078,18.760000228881836,20.31596040725708,sell
IR,2021-06-17 00:00:00,1.0,45.95363998413086,46.7599983215332,56.52779197692871,sell
NWSA,2021-06-17 00:00:00,1.0,25.263212203979492,25.360000610351562,29.667689323425293,sell
PH,2021-06-17 00:00:00,1.0,282.464599609375,292.0664367675781,345.86814880371094,sell
RMD,2021-06-17 00:00:00,1.0,239.29989624023438,187.08999633789062,236.35173797607422,sell
UA,2021-06-17 00:00:00,1.0,17.579999923706055,17.790000915527344,24.229994773864746,sell
AZO,2021-06-18 00:00:00,1.0,1386.280029296875,1316.9660278320312,1559.5650329589846,buy
LEN,2021-06-18 00:00:00,2.0,97.29010009765625,90.52999877929688,114.19035339355469,buy
ZBH,2021-06-18 00:00:00,1.0,152.84072875976562,145.19869232177734,171.94581985473633,buy
AMGN,2021-06-18 00:00:00,1.0,232.8822784423828,232.94000244140625,253.09122467041016,sell
ATO,2021-06-18 00:00:00,1.0,95.94469451904297,96.83999633789062,102.59219741821289,sell
BAX,2021-06-18 00:00:00,1.0,79.966064453125,80.26000213623047,84.52965927124023,sell
CTVA,2021-06-18 00:00:00,1.0,42.34004211425781,43.0012638092041,50.92254924774171,sell
MAS,2021-06-18 00:00:00,1.0,57.14243698120117,58.5,58.10383605957031,sell
PCAR,2021-06-18 00:00:00,2.0,84.57174682617188,85.18922348022461,100.8819751739502,sell
SBUX,2021-06-18 00:00:00,1.0,108.25779724121094,107.15153198242187,122.35255813598633,sell
TSCO,2021-06-18 00:00:00,1.0,169.70645141601562,172.39403686523437,204.1508331298828,sell
DGX,2021-06-21 00:00:00,1.0,127.08533477783203,126.23999786376953,129.19867706298828,buy
MAS,2021-06-21 00:00:00,2.0,57.853511810302734,57.70000076293945,58.23728942871094,buy
NVR,2021-06-21 00:00:00,2.0,4817.68994140625,4684.366617838542,5285.9464925130205,buy
BBWI,2021-06-22 00:00:00,1.0,55.39936447143555,55.516434860229495,71.07819557189941,buy
DHI,2021-06-22 00:00:00,1.0,90.34878540039062,86.7300033569336,99.3957405090332,buy
FIS,2021-06-22 00:00:00,1.0,144.21107482910156,143.64999389648438,145.61377716064453,buy
HD,2021-06-22 00:00:00,1.0,307.988037109375,298.3999938964844,331.95814514160156,buy
LH,2021-06-22 00:00:00,1.0,267.32000732421875,256.80999755859375,293.59503173828125,buy
LOW,2021-06-22 00:00:00,1.0,188.8467254638672,184.4600067138672,199.8135223388672,buy
ROST,2021-06-22 00:00:00,1.0,119.37281036376953,114.55999755859375,131.40484237670898,buy
TJX,2021-06-22 00:00:00,1.0,65.1843032836914,63.25,70.02006149291992,buy
ADBE,2021-06-22 00:00:00,1.0,575.739990234375,468.5,571.1549530029297,sell
AMZN,2021-06-22 00:00:00,1.0,3505.43994140625,3172.199951171875,3493.885498046875,sell
NVDA,2021-06-22 00:00:00,1.0,188.77890014648438,134.58999633789062,187.86998748779297,sell
DE,2021-06-23 00:00:00,1.0,343.89947509765625,324.4549700927734,424.64615936279296,buy
HPQ,2021-06-23 00:00:00,1.0,28.611900329589844,28.780000686645508,28.191649436950684,buy
PGR,2021-06-23 00:00:00,1.0,93.16868591308594,89.05512504577636,106.5233793258667,buy
FIS,2021-06-23 00:00:00,1.0,143.59840393066406,143.64999389648438,145.61377716064453,sell
MAS,2021-06-23 00:00:00,2.0,57.0338020324707,57.70000076293945,58.23728942871094,sell
STE,2021-06-23 00:00:00,1.0,204.40374755859375,188.10000610351562,204.27340698242188,sell
BAX,2021-06-24 00:00:00,2.0,80.5399398803711,80.91000366210938,79.61478042602539,buy
DRI,2021-06-24 00:00:00,2.0,135.64578247070312,130.8699951171875,159.6475830078125,buy
FDX,2021-06-24 00:00:00,1.0,300.1412048339844,285.1750030517578,323.24391174316406,buy
MLM,2021-06-24 00:00:00,1.0,357.2993469238281,334.3333333333333,410.29039001464844,buy
RL,2021-06-24 00:00:00,1.0,118.23995971679688,112.9000015258789,131.5898551940918,buy
SBUX,2021-06-24 00:00:00,2.0,110.5177001953125,109.26000213623047,113.66194534301758,buy
TPR,2021-06-24 00:00:00,2.0,42.23329162597656,40.97999954223633,45.36652183532715,buy
TSCO,2021-06-24 00:00:00,2.0,179.29754638671875,170.82000732421875,200.49139404296875,buy
UA,2021-06-24 00:00:00,2.0,18.6299991607666,16.950000762939453,22.829995155334473,buy
UAA,2021-06-24 00:00:00,2.0,21.239999771118164,19.280000686645508,26.139997482299805,buy
URI,2021-06-24 00:00:00,1.0,316.79998779296875,295.39333089192706,397.9783223470052,buy
HPQ,2021-06-24 00:00:00,1.0,28.876461029052734,28.780000686645508,28.191649436950684,sell
KMX,2021-06-24 00:00:00,1.0,119.43000030517578,112.62999725341797,119.3849983215332,sell
AOS,2021-06-25 00:00:00,1.0,68.45609283447266,65.61000061035156,75.57132339477539,buy
CTVA,2021-06-25 00:00:00,2.0,43.77748107910156,42.07480392456054,47.40963363647462,buy
DISH,2021-06-25 00:00:00,1.0,42.40999984741211,39.560001373291016,49.534996032714844,buy
HBAN,2021-06-25 00:00:00,2.0,14.17599868774414,13.010000228881836,17.090994834899902,buy
IR,2021-06-25 00:00:00,2.0,48.94127655029297,47.36249923706055,59.06083106994629,buy
MHK,2021-06-25 00:00:00,1.0,195.72000122070312,178.34783554077148,220.58876228332522,buy
ODFL,2021-06-25 00:00:00,1.0,253.0535125732422,245.55999755859375,271.7873001098633,buy
PH,2021-06-25 00:00:00,2.0,298.7935791015625,283.0,341.34483337402344,buy
PNC,2021-06-25 00:00:00,1.0,188.28524780273438,179.68499755859375,207.3150291442871,buy
PVH,2021-06-25 00:00:00,1.0,110.81877136230469,102.65977325439452,126.33194478352864,buy
PWR,2021-06-25 00:00:00,1.0,92.09614562988281,84.89666748046875,105.06565602620442,buy
RE,2021-06-25 00:00:00,1.0,251.84710693359375,236.1300048828125,291.1398620605469,buy
RJF,2021-06-25 00:00:00,1.0,86.96636962890625,82.51333618164062,98.09895324707031,buy
SWK,2021-06-25 00:00:00,1.0,202.11439514160156,193.13999938964844,220.02592849731445,buy
UNH,2021-06-25 00:00:00,1.0,401.03497314453125,387.25,435.4974060058594,buy
VMC,2021-06-25 00:00:00,1.0,176.55007934570312,173.3655081176758,200.82867660522462,buy
WRB,2021-06-25 00:00:00,1.0,48.90972900390625,48.473331451416016,50.000722885131836,buy
BAX,2021-06-25 00:00:00,2.0,81.32158660888672,80.91000366210938,79.61478042602539,sell
