stock,date,tradeNumber,price,stopLoss,profitTarget,action
HD,2021-01-08 00:00:00,1.0,263.5835266113281,261.05999755859375,269.89234924316406,buy
PEG,2021-01-08 00:00:00,1.0,55.42902374267578,54.959999084472656,56.601585388183594,buy
AVB,2021-01-11 00:00:00,1.0,153.76507568359375,155.89999389648438,152.0525360107422,sell
CTAS,2021-01-11 00:00:00,1.0,336.4700622558594,338.4200134277344,385.5689697265625,sell
INFO,2021-01-11 00:00:00,1.0,86.99105072021484,87.25,97.66788864135742,sell
DTE,2021-01-12 00:00:00,2.0,98.38212585449219,99.63404083251953,95.25233840942383,buy
HD,2021-01-12 00:00:00,1.0,270.67535400390625,261.05999755859375,269.89234924316406,sell
DUK,2021-01-13 00:00:00,2.0,88.06886291503906,87.62000274658203,89.19101333618164,buy
ESS,2021-01-13 00:00:00,1.0,231.44134521484375,228.91000366210938,237.7696990966797,buy
LHX,2021-01-13 00:00:00,1.0,183.20823669433594,177.4199981689453,197.6788330078125,buy
UDR,2021-01-13 00:00:00,1.0,37.41744613647461,36.72999954223633,39.13606262207031,buy
WHR,2021-01-13 00:00:00,1.0,187.29412841796875,171.3300018310547,227.2044448852539,buy
DTE,2021-01-13 00:00:00,2.0,100.50221252441406,99.63404083251953,95.25233840942383,sell
PEG,2021-01-13 00:00:00,1.0,56.75405502319336,54.959999084472656,56.601585388183594,sell
DHI,2021-01-14 00:00:00,1.0,68.4310302734375,64.31999969482422,78.7086067199707,buy
FRT,2021-01-14 00:00:00,1.0,84.39706420898438,81.8499984741211,90.76472854614258,buy
MRNA,2021-01-14 00:00:00,1.0,129.72000122070312,113.70700327555339,204.88083012898764,buy
RCL,2021-01-14 00:00:00,1.0,75.83999633789062,69.88999938964844,90.7149887084961,buy
VNO,2021-01-14 00:00:00,1.0,36.09267807006836,35.02000045776367,38.77437210083008,buy
LUMN,2021-01-14 00:00:00,1.0,10.496490478515625,9.65999984741211,10.023866653442383,sell
WM,2021-01-14 00:00:00,1.0,112.80859375,114.05000305175781,121.44939804077148,sell
BXP,2021-01-15 00:00:00,1.0,92.64324188232422,89.13999938964844,97.26087951660156,buy
CNP,2021-01-15 00:00:00,2.0,20.902965545654297,20.520000457763672,21.86037826538086,buy
PEAK,2021-01-15 00:00:00,1.0,28.906248092651367,28.149999618530273,30.7968692779541,buy
PLD,2021-01-15 00:00:00,1.0,95.75523376464844,93.08000183105469,102.44331359863281,buy
WELL,2021-01-15 00:00:00,1.0,62.255001068115234,60.709999084472656,66.11750602722168,buy
SNA,2021-01-15 00:00:00,1.0,164.66732788085938,166.0,186.29402923583984,sell
FDX,2021-01-19 00:00:00,1.0,246.80020141601562,234.46019134521484,277.6502265930176,buy
NVR,2021-01-19 00:00:00,1.0,4160.0,3885.0,4847.5,buy
PHM,2021-01-19 00:00:00,1.0,43.527645111083984,39.91999816894531,52.546762466430664,buy
WLTW,2021-01-19 00:00:00,1.0,207.30148315429688,197.6300048828125,231.4801788330078,buy
DG,2021-01-19 00:00:00,1.0,204.82386779785156,206.39999389648438,233.06436920166016,sell
DUK,2021-01-19 00:00:00,2.0,86.93385314941406,87.62000274658203,89.19101333618164,sell
PEAK,2021-01-19 00:00:00,1.0,28.124738693237305,28.149999618530273,30.7968692779541,sell
WELL,2021-01-19 00:00:00,1.0,59.105918884277344,60.709999084472656,66.11750602722168,sell
BLL,2021-01-20 00:00:00,2.0,91.54674530029297,88.70999908447266,98.63861083984375,buy
EXR,2021-01-20 00:00:00,1.0,111.7885971069336,106.55999755859375,124.8600959777832,buy
PSA,2021-01-20 00:00:00,1.0,219.0000762939453,212.22000122070312,235.95026397705078,buy
SO,2021-01-20 00:00:00,3.0,58.201690673828125,57.67720260620117,59.580077489217125,buy
SWK,2021-01-20 00:00:00,1.0,173.35597229003906,164.01468200683593,194.22791290283203,buy
KMX,2021-01-20 00:00:00,1.0,122.79000091552734,90.30000305175781,117.10998916625977,sell
ESS,2021-01-20 00:00:00,1.0,239.71620178222656,228.91000366210938,237.7696990966797,sell
CHTR,2021-01-21 00:00:00,1.0,650.4299926757812,610.8900146484375,749.2799377441406,buy
FB,2021-01-21 00:00:00,1.0,272.8699951171875,248.13249740600585,320.76623725891113,buy
INFO,2021-01-21 00:00:00,2.0,88.01329803466797,83.77131671905516,97.44881200790407,buy
MCD,2021-01-21 00:00:00,1.0,208.75045776367188,201.38431040445963,227.32833989461264,buy
NOW,2021-01-21 00:00:00,1.0,544.3300170898438,507.05999755859375,637.5050659179688,buy
O,2021-01-22 00:00:00,1.0,55.71887969970703,55.23255920410156,56.9346809387207,buy
VZ,2021-01-22 00:00:00,1.0,55.56769943237305,56.65999984741211,52.83694839477539,buy
DISH,2021-01-22 00:00:00,1.0,30.719999313354492,30.950000762939453,38.68499755859375,sell
MMM,2021-01-25 00:00:00,1.0,165.14793395996094,167.24000549316406,159.91775512695312,buy
ARE,2021-01-25 00:00:00,1.0,166.38650512695312,168.83999633789062,160.25277709960938,buy
CPB,2021-01-25 00:00:00,1.0,46.847572326660156,44.849998474121094,51.84150695800781,buy
CHD,2021-01-25 00:00:00,1.0,86.100341796875,83.61000061035156,92.3261947631836,buy
CAG,2021-01-25 00:00:00,1.0,33.78578567504883,33.35333251953125,35.29590034484863,buy
SJM,2021-01-25 00:00:00,2.0,115.44790649414062,111.06499862670898,124.11872863769531,buy
PFE,2021-01-25 00:00:00,1.0,35.87626266479492,36.150001525878906,35.19191551208496,buy
RCL,2021-01-25 00:00:00,1.0,68.41999816894531,69.88999938964844,90.7149887084961,sell
VZ,2021-01-25 00:00:00,1.0,56.48625183105469,56.65999984741211,52.83694839477539,sell
ADBE,2021-01-26 00:00:00,1.0,476.2799987792969,453.3399963378906,548.7674942016602,buy
KHC,2021-01-26 00:00:00,1.0,32.987518310546875,31.600000381469727,36.456313133239746,buy
UPS,2021-01-26 00:00:00,1.0,158.02960205078125,151.97021560668944,172.97448539733887,buy
MMM,2021-01-26 00:00:00,1.0,170.536865234375,167.24000549316406,159.91775512695312,sell
ARE,2021-01-26 00:00:00,1.0,165.9250946044922,168.83999633789062,160.25277709960938,sell
BLL,2021-01-26 00:00:00,2.0,88.1135025024414,88.70999908447266,98.63861083984375,sell
LHX,2021-01-26 00:00:00,1.0,176.52667236328125,177.4199981689453,197.6788330078125,sell
PFE,2021-01-26 00:00:00,1.0,35.90513229370117,36.150001525878906,35.19191551208496,sell
PLD,2021-01-26 00:00:00,1.0,103.9603042602539,93.08000183105469,102.44331359863281,sell
RSG,2021-01-26 00:00:00,1.0,92.24703216552734,92.5199966430664,103.39319610595703,sell
TYL,2021-01-27 00:00:00,1.0,431.4200134277344,416.9049987792969,464.6275329589844,buy
AOS,2021-01-27 00:00:00,1.0,52.2967529296875,53.56999969482422,61.63969039916992,sell
BXP,2021-01-27 00:00:00,1.0,87.3563003540039,89.13999938964844,97.26087951660156,sell
CNP,2021-01-27 00:00:00,2.0,20.31854248046875,20.520000457763672,21.86037826538086,sell
GLW,2021-01-27 00:00:00,1.0,34.396812438964844,34.810001373291016,39.343976974487305,sell
ADP,2021-01-28 00:00:00,1.0,163.64158630371094,159.30999755859375,174.4705581665039,buy
CMCSA,2021-01-28 00:00:00,1.0,50.91960144042969,49.653465557098386,59.21208786964417,buy
MKTX,2021-01-28 00:00:00,1.0,533.525146484375,501.0,614.8380126953125,buy
TWTR,2021-01-28 00:00:00,1.0,51.56999969482422,44.400001525878906,69.4949951171875,buy
CHTR,2021-01-29 00:00:00,1.0,607.5599975585938,610.8900146484375,749.2799377441406,sell
CHD,2021-01-29 00:00:00,1.0,83.44181823730469,83.61000061035156,92.3261947631836,sell
FDX,2021-01-29 00:00:00,1.0,232.7747802734375,234.46019134521484,277.6502265930176,sell
O,2021-01-29 00:00:00,1.0,55.21228790283203,55.23255920410156,56.9346809387207,sell
PAYX,2021-02-01 00:00:00,1.0,87.7260513305664,85.30000305175781,93.79117202758789,buy
BLL,2021-02-02 00:00:00,3.0,89.81028747558594,85.1500015258789,101.46100234985352,buy
CTAS,2021-02-02 00:00:00,2.0,328.263916015625,314.6199951171875,362.37371826171875,buy
MMC,2021-02-02 00:00:00,1.0,111.68326568603516,106.94999694824219,123.51643753051758,buy
MCO,2021-02-02 00:00:00,1.0,276.19134521484375,261.3800048828125,313.2196960449219,buy
FISV,2021-02-03 00:00:00,1.0,110.19999694824219,105.88500213623047,130.8924903869629,buy
PAYC,2021-02-03 00:00:00,1.0,415.4700012207031,373.69000244140625,519.9199981689453,buy
RTX,2021-02-03 00:00:00,1.0,68.90827178955078,65.0199966430664,78.62895965576172,buy
TDG,2021-02-03 00:00:00,1.0,599.3099975585938,570.6229052734375,714.0917419433594,buy
VTRS,2021-02-03 00:00:00,1.0,17.962360382080078,16.610000610351562,21.343259811401367,buy
WELL,2021-02-03 00:00:00,2.0,60.162071228027344,57.153967666625974,67.68233013153076,buy
ARE,2021-02-04 00:00:00,2.0,167.90823364257812,165.0,175.17881774902344,buy
BA,2021-02-04 00:00:00,1.0,210.63999938964844,191.85000610351562,257.61498260498047,buy
BXP,2021-02-04 00:00:00,2.0,89.98516082763672,88.44999694824219,93.82307052612305,buy
CCL,2021-02-04 00:00:00,1.0,21.049999237060547,17.959999084472656,28.774999618530273,buy
CL,2021-02-04 00:00:00,1.0,77.59766387939453,77.83999633789062,76.9918327331543,buy
DAL,2021-02-04 00:00:00,1.0,40.93000030517578,37.41999816894531,49.70500564575195,buy
EL,2021-02-04 00:00:00,1.0,251.3126983642578,231.97000122070312,299.66944122314453,buy
FDX,2021-02-04 00:00:00,2.0,245.41546630859375,234.7899932861328,271.9791488647461,buy
GPN,2021-02-04 00:00:00,1.0,196.82015991210938,175.58999633789062,249.89556884765625,buy
HLT,2021-02-04 00:00:00,1.0,110.5199966430664,114.97833251953125,143.4625047047933,buy
LVS,2021-02-04 00:00:00,1.0,52.95000076293945,50.30250072479248,59.568750858306885,buy
LYV,2021-02-04 00:00:00,1.0,75.0199966430664,75.69758281707765,93.94104242324829,buy
MAR,2021-02-04 00:00:00,1.0,125.44999694824219,115.5,150.32498931884766,buy
MA,2021-02-04 00:00:00,1.0,339.59619140625,337.03000895182294,394.9364878336589,buy
MTCH,2021-02-04 00:00:00,1.0,150.6300048828125,138.0790843963623,174.97229862213135,buy
MSCI,2021-02-04 00:00:00,1.0,427.3031311035156,394.5366719563802,486.0680236816406,buy
ROST,2021-02-04 00:00:00,1.0,118.19136047363281,112.63999938964844,142.1286916732788,buy
RCL,2021-02-04 00:00:00,2.0,70.83999633789062,64.26000213623047,87.28998184204102,buy
TMUS,2021-02-04 00:00:00,1.0,130.60000610351562,128.75,135.2250213623047,buy
TFX,2021-02-04 00:00:00,1.0,397.198486328125,380.8350067138672,438.2932777404785,buy
VTR,2021-02-04 00:00:00,1.0,47.278045654296875,45.400001525878906,51.9731559753418,buy
V,2021-02-04 00:00:00,1.0,207.9724884033203,192.80999755859375,245.87871551513672,buy
WYNN,2021-02-04 00:00:00,1.0,108.69000244140625,99.0,132.91500854492188,buy
CPB,2021-02-04 00:00:00,1.0,45.803260803222656,44.849998474121094,51.84150695800781,sell
KHC,2021-02-04 00:00:00,1.0,31.57746696472168,31.600000381469727,36.456313133239746,sell
AMCR,2021-02-05 00:00:00,1.0,11.02298641204834,10.65999984741211,11.930452823638916,buy
AJG,2021-02-05 00:00:00,1.0,116.81109619140625,112.91999816894531,126.5388412475586,buy
BKNG,2021-02-05 00:00:00,1.0,2096.419921875,2045.1666666666667,2696.3590698242188,buy
CDAY,2021-02-05 00:00:00,1.0,101.83999633789062,96.74799652099608,114.56999588012698,buy
CPRT,2021-02-05 00:00:00,1.0,119.38999938964844,106.68000030517578,151.16499710083008,buy
FMC,2021-02-05 00:00:00,1.0,113.60565948486328,106.06999969482422,132.44480895996094,buy
HWM,2021-02-05 00:00:00,1.0,27.094505310058594,25.739780044555662,30.481318473815925,buy
KHC,2021-02-05 00:00:00,2.0,32.42158508300781,32.72999954223633,31.650548934936523,buy
NKE,2021-02-05 00:00:00,1.0,144.02699279785156,129.7300033569336,173.45928192138672,buy
PEP,2021-02-05 00:00:00,1.0,138.82911682128906,135.89999389648438,146.15192413330078,buy
ROL,2021-02-05 00:00:00,1.0,37.22636413574219,34.09000015258789,45.06727409362793,buy
SEE,2021-02-05 00:00:00,1.0,44.5959358215332,41.95000076293945,51.21077346801758,buy
UAL,2021-02-05 00:00:00,1.0,42.13999938964844,40.032999420166014,47.40749931335449,buy
UHS,2021-02-05 00:00:00,1.0,129.94815063476562,124.22537155151366,151.0239315032959,buy
WRB,2021-02-05 00:00:00,1.0,64.13004302978516,61.4900016784668,70.73014640808105,buy
WM,2021-02-05 00:00:00,2.0,111.91313934326172,110.1500015258789,116.32098388671875,buy
CL,2021-02-05 00:00:00,1.0,78.52180480957031,77.83999633789062,76.9918327331543,sell
DHI,2021-02-05 00:00:00,1.0,79.32567596435547,64.31999969482422,78.7086067199707,sell
TMUS,2021-02-05 00:00:00,1.0,125.27999877929688,128.75,135.2250213623047,sell
UDR,2021-02-05 00:00:00,1.0,39.19783020019531,36.72999954223633,39.13606262207031,sell
ACN,2021-02-08 00:00:00,1.0,255.03689575195312,241.72999572753906,288.3041458129883,buy
ALLE,2021-02-08 00:00:00,1.0,115.75202178955078,106.61000061035156,138.60707473754883,buy
AME,2021-02-08 00:00:00,1.0,119.16400146484375,122.70000457763672,147.21477127075195,buy
CE,2021-02-08 00:00:00,1.0,128.34510803222656,115.41999816894531,160.6578826904297,buy
COST,2021-02-08 00:00:00,1.0,357.8101806640625,349.2099914550781,379.31065368652344,buy
DLTR,2021-02-08 00:00:00,1.0,107.06999969482422,99.62000274658203,125.69499206542969,buy
DOW,2021-02-08 00:00:00,1.0,54.87274932861328,51.33000183105469,63.729618072509766,buy
DTE,2021-02-08 00:00:00,3.0,99.81751251220703,98.24310665130615,105.41372537612915,buy
ECL,2021-02-08 00:00:00,1.0,215.14694213867188,203.65051511128743,241.246480623881,buy
FLT,2021-02-08 00:00:00,1.0,258.2300109863281,256.3900146484375,262.8300018310547,buy
GPC,2021-02-08 00:00:00,1.0,100.84223175048828,93.62000274658203,118.8978042602539,buy
HAL,2021-02-08 00:00:00,1.0,19.87786293029785,19.03999982561384,26.16060243334089,buy
HON,2021-02-08 00:00:00,1.0,200.4349822998047,194.5500030517578,215.14743041992188,buy
HST,2021-02-08 00:00:00,1.0,14.300000190734863,13.15999984741211,17.67500138282776,buy
IEX,2021-02-08 00:00:00,1.0,196.94717407226562,185.22999572753906,226.24011993408203,buy
ITW,2021-02-08 00:00:00,2.0,201.0287322998047,192.88999938964844,221.3755645751953,buy
LIN,2021-02-08 00:00:00,1.0,253.62969970703125,240.87410888671874,287.7608642578125,buy
NCLH,2021-02-08 00:00:00,1.0,25.010000228881836,21.8799991607666,33.15000343322754,buy
NUE,2021-02-08 00:00:00,1.0,52.987003326416016,47.939998626708984,65.6045150756836,buy
PH,2021-02-08 00:00:00,1.0,275.05194091796875,261.2993438720703,309.43343353271484,buy
STT,2021-02-08 00:00:00,1.0,74.63849639892578,76.55999946594238,91.86111068725586,buy
SYK,2021-02-08 00:00:00,1.0,240.66632080078125,237.37799377441405,293.2591125488281,buy
HSY,2021-02-08 00:00:00,1.0,146.36196899414062,144.6199951171875,150.71690368652344,buy
USB,2021-02-08 00:00:00,1.0,46.343040466308594,42.470001220703125,56.025638580322266,buy
VRSK,2021-02-08 00:00:00,1.0,188.2262725830078,182.52000427246094,202.491943359375,buy
GWW,2021-02-08 00:00:00,1.0,374.8111572265625,356.2300109863281,421.26402282714844,buy
XLNX,2021-02-08 00:00:00,1.0,141.42999267578125,129.57000732421875,171.0799560546875,buy
KHC,2021-02-08 00:00:00,2.0,32.527095794677734,32.72999954223633,31.650548934936523,sell
AAP,2021-02-09 00:00:00,1.0,158.19602966308594,147.07999420166016,187.9676055908203,buy
AMD,2021-02-09 00:00:00,1.0,90.91000366210938,86.3645034790039,102.27375411987306,buy
APH,2021-02-09 00:00:00,1.0,65.52633666992188,62.25001983642578,73.71712875366211,buy
BRO,2021-02-09 00:00:00,1.0,45.099266052246094,42.84430274963379,50.736674308776855,buy
DG,2021-02-09 00:00:00,2.0,202.26930236816406,192.33999633789062,227.09256744384766,buy
EW,2021-02-09 00:00:00,1.0,85.80000305175781,81.97500267028809,96.20249652862549,buy
EFX,2021-02-09 00:00:00,1.0,181.99803161621094,175.3000030517578,198.74310302734375,buy
RE,2021-02-09 00:00:00,1.0,227.61610412597656,235.88600158691406,278.1511505126953,buy
FTV,2021-02-09 00:00:00,1.0,67.97799682617188,66.98999786376953,70.44799423217773,buy
HII,2021-02-09 00:00:00,1.0,163.37696838378906,156.36000061035156,180.9193878173828,buy
IBM,2021-02-09 00:00:00,1.0,112.62377166748047,112.1988525390625,113.68606948852539,buy
IR,2021-02-09 00:00:00,1.0,44.054779052734375,43.60249900817871,54.15113830566406,buy
ISRG,2021-02-09 00:00:00,1.0,259.7833251953125,245.2133331298828,296.2083053588867,buy
J,2021-02-09 00:00:00,1.0,111.3270492553711,100.05000305175781,139.5196647644043,buy
LEG,2021-02-09 00:00:00,1.0,41.539974212646484,40.276487827301025,45.00277590751648,buy
ORLY,2021-02-09 00:00:00,1.0,453.2699890136719,424.0299987792969,535.5574645996094,buy
OTIS,2021-02-09 00:00:00,1.0,63.61558532714844,62.630001068115234,66.07954597473145,buy
PVH,2021-02-09 00:00:00,1.0,93.7605209350586,89.07249488830566,105.48058605194095,buy
VFC,2021-02-09 00:00:00,1.0,79.00135040283203,75.4656400680542,88.6082272529602,buy
ZTS,2021-02-09 00:00:00,1.0,159.2004852294922,151.24046096801757,179.1005458831787,buy
DOV,2021-02-10 00:00:00,1.0,121.18518829345703,115.87999725341797,134.4481658935547,buy
FAST,2021-02-10 00:00:00,1.0,46.92363739013672,45.529998779296875,51.80332660675049,buy
WRK,2021-02-10 00:00:00,1.0,43.08968734741211,40.04199981689453,50.708906173706055,buy
XYL,2021-02-10 00:00:00,1.0,100.18399810791016,94.9023977279663,111.45165300369264,buy
CDW,2021-02-10 00:00:00,1.0,155.84983825683594,125.45999908447266,152.9535789489746,sell
CDAY,2021-02-10 00:00:00,1.0,91.01000213623047,96.74799652099608,114.56999588012698,sell
FRT,2021-02-10 00:00:00,1.0,93.14020538330078,81.8499984741211,90.76472854614258,sell
PEP,2021-02-10 00:00:00,1.0,135.61839294433594,135.89999389648438,146.15192413330078,sell
BK,2021-02-11 00:00:00,1.0,41.33592224121094,41.400001525878906,41.175724029541016,buy
CSX,2021-02-11 00:00:00,1.0,29.25393295288086,28.670000076293945,30.713765144348145,buy
SHW,2021-02-11 00:00:00,1.0,237.8786163330078,236.0,242.57515716552734,buy
UNP,2021-02-11 00:00:00,1.0,203.3292694091797,209.03249740600586,230.6038055419922,buy
YUM,2021-02-11 00:00:00,1.0,104.23828125,102.25,109.208984375,buy
FLT,2021-02-11 00:00:00,1.0,265.55999755859375,256.3900146484375,262.8300018310547,sell
IBM,2021-02-11 00:00:00,1.0,111.526123046875,112.1988525390625,113.68606948852539,sell
NVDA,2021-02-11 00:00:00,2.0,152.37442016601562,127.1500015258789,149.13771438598633,sell
BR,2021-02-12 00:00:00,1.0,145.8851318359375,141.02999877929688,158.02296447753906,buy
CHRW,2021-02-12 00:00:00,1.0,88.8393783569336,89.06999969482422,88.26282501220703,buy
GL,2021-02-12 00:00:00,1.0,93.424072265625,91.81999969482422,97.43425369262695,buy
RSG,2021-02-12 00:00:00,2.0,90.18173217773438,88.03566360473633,94.79465007781982,buy
BK,2021-02-12 00:00:00,1.0,41.139686584472656,41.400001525878906,41.175724029541016,sell
FTV,2021-02-12 00:00:00,1.0,71.24540710449219,66.98999786376953,70.44799423217773,sell
TWTR,2021-02-12 00:00:00,1.0,71.9000015258789,44.400001525878906,69.4949951171875,sell
TYL,2021-02-12 00:00:00,1.0,474.7900085449219,416.9049987792969,464.6275329589844,sell
CHTR,2021-02-16 00:00:00,2.0,618.469970703125,610.6500244140625,638.0198364257812,buy
ROK,2021-02-16 00:00:00,1.0,247.03323364257812,238.97000122070312,267.2259216308594,buy
CHRW,2021-02-16 00:00:00,1.0,86.11483001708984,89.06999969482422,88.26282501220703,sell
EFX,2021-02-16 00:00:00,1.0,173.6734619140625,175.3000030517578,198.74310302734375,sell
SHW,2021-02-16 00:00:00,1.0,233.95303344726562,236.0,242.57515716552734,sell
CBOE,2021-02-17 00:00:00,1.0,96.0199966430664,91.21899681091308,108.0224962234497,buy
VZ,2021-02-17 00:00:00,2.0,55.10358810424805,53.83000183105469,58.287553787231445,buy
FMC,2021-02-17 00:00:00,1.0,105.2908935546875,106.06999969482422,132.44480895996094,sell
OTIS,2021-02-17 00:00:00,1.0,62.15523910522461,62.630001068115234,66.07954597473145,sell
ANTM,2021-02-18 00:00:00,1.0,292.7753601074219,287.3999938964844,306.2137756347656,buy
MDLZ,2021-02-18 00:00:00,1.0,55.22658920288086,54.619998931884766,56.743064880371094,buy
PGR,2021-02-18 00:00:00,1.0,86.54490661621094,84.88999938964844,90.68217468261719,buy
HSY,2021-02-18 00:00:00,1.0,150.7503662109375,144.6199951171875,150.71690368652344,sell
VNO,2021-02-18 00:00:00,1.0,34.876163482666016,35.02000045776367,38.77437210083008,sell
WMT,2021-02-18 00:00:00,1.0,135.50514221191406,139.3850222269694,154.87151018778482,sell
AZO,2021-02-19 00:00:00,1.0,1205.72998046875,1142.311767578125,1389.685546875,buy
IP,2021-02-19 00:00:00,1.0,45.16563034057617,44.01515197753906,48.041826248168945,buy
ARE,2021-02-19 00:00:00,2.0,163.20565795898438,165.0,175.17881774902344,sell
CHTR,2021-02-19 00:00:00,2.0,607.2899780273438,610.6500244140625,638.0198364257812,sell
LVS,2021-02-19 00:00:00,1.0,60.18000030517578,50.30250072479248,59.568750858306885,sell
MDLZ,2021-02-19 00:00:00,1.0,53.435882568359375,54.619998931884766,56.743064880371094,sell
UAL,2021-02-19 00:00:00,1.0,48.029998779296875,40.032999420166014,47.40749931335449,sell
WM,2021-02-19 00:00:00,2.0,109.84666442871094,110.1500015258789,116.32098388671875,sell
PKG,2021-02-22 00:00:00,1.0,130.58197021484375,130.3699951171875,131.11190795898438,buy
AMD,2021-02-22 00:00:00,1.0,85.37000274658203,86.3645034790039,102.27375411987306,sell
